ID del canal,Título del canal,categoria,logo_url
UCD7C4mz9mrgkY4chpS419dQ,QMULOfficial,Universidades y academia,https://yt3.ggpht.com/ytc/AIdro_nVW96Yp8b56lQ7cNk4l-fzTARXpKWNS9XZi5hNIHKjPg=s240-c-k-c0x00ffffff-no-rj
UCD9nZ3qeRGbPuHJaJduiQxA,WESH 2 News,Noticias y medios (internacionales),https://yt3.ggpht.com/ytc/AIdro_knlX0SXBMO8UMvbBSlKPvNpZgXhPJaBYlAuVy0KBTDJSAf=s240-c-k-c0x00ffffff-no-rj
UCDFMsgkP2x9Y16YuJ7SKhAA,Foro Nuclear Colombiano,"Física, matemáticas y ciencia fundamental",https://yt3.ggpht.com/lf8YYpCxyHOfhcQI2x4jc7YiOJ1xZVcLr7LKnccvXSyoA7uyFip43eZfUDkD88EYefolfkFQ=s240-c-k-c0x00ffffff-no-rj
UCDLlH2wFDHT8uz1n0ORIJfA,Cactus Estratégico,Política y gobierno de Colombia,https://yt3.ggpht.com/GnfD4VlhZgVCjfDDIqfEacE0JDVgxyo-zbBxKmID6aTq847g4_A9xGPEIrGDjbJqCdTv_toWEw=s240-c-k-c0x00ffffff-no-rj
UCDMrKy8K8cW8EB-3gHTHwyw,Francisca Arbeláez,Noticias y medios (Colombia),https://yt3.ggpht.com/0tsEecp-wtH2GgCB3PuOuFoIg_CFc6mYPRgemh3YtLr_QZR1YuJrXtT5CcZ86f3tvk1x1V_JXA=s240-c-k-c0x00ffffff-no-rj
UCDOmiSfuNJcqe7kinE0n0jg,CHAPLINSKYI,"Fitness, ejercicio y salud física",https://yt3.ggpht.com/6I0NwLxjdE8t5IoL2txIQotVjWtui-u24H7oD4_xJkroBMP0ZBS8yxYJZ8MEpuB9uYp7ig9VKg=s240-c-k-c0x00ffffff-no-rj
UCDUdeFslCNoM29MAlZOfdWQ,hdeleon.net,Programación y desarrollo de software,https://yt3.ggpht.com/IcdvEC2wmXoZxfs7o3CI54PQBsG8wgiAwRPnspWku-juIASSNigKA88a0Ak6yH2JmBQ9eqDEgv0=s240-c-k-c0x00ffffff-no-rj
UCDWE_-v41tB8EpM4L6joCwA,Levy Rincón,Noticias y medios (Colombia),https://yt3.ggpht.com/QX5OhFHF0-MvWmp7jxScEKC4E05pi3GkJFMCIU-S4H_7_7zEM8-bjsWgjAqT7fk8fhsNvBHTnw=s240-c-k-c0x00ffffff-no-rj
UCDYT9mM3L_ByrPYMyl0MGGg,BBC Ideas,Noticias y medios (internacionales),https://yt3.ggpht.com/5WHFmAwJO1KXGUblwV9H7mCgo-6ffw24a_tnDJ6I20k3wc0N1z77ps0CJsc_XrCUTYH_nGi-Jw=s240-c-k-c0x00ffffff-no-rj
UCD_DaKNac0Ta-2PeHuoQ1uA,Senator Bernie Sanders,Sin clasificar (requiere revisión manual),https://yt3.ggpht.com/jGLeIuWa-nj5O_9LsIx2QA6_hS43zKerz9jcd9aCNnWYQMMgEU_RqTbw3ZGNoCAnjzr5mBsPaQ=s240-c-k-c0x00ffffff-no-rj
UCD_zO_MDaC7MyekAmrn6WVQ,Astrum Extra,Robótica y espacio,https://yt3.ggpht.com/ep0VlBryvwvr3-vHmTPZQPKeuqMn9RRNwH0mOdd8CoPBGil8vw6YrdkAO9kLxIwQfnRo_u4p6Q=s240-c-k-c0x00ffffff-no-rj
UCDjnC6m9_xW-PDeDCjv-jng,Astribot,Robótica y espacio,https://yt3.ggpht.com/g4TREQw6ueu2lTSlgFffRhmpjUJL5PU_DBxEn7MXLzLpQSh8W_0G1m7CV7QXGZU66qRo8adhnA=s240-c-k-c0x00ffffff-no-rj
UCDlz9C2bhSW6dcVn_PO5mYw,The Met,"Historia, documentales y cultura",https://yt3.ggpht.com/ytc/AIdro_naDAVM5OOGVVvcF667kpFheZ8xCzpui2zZLQN50P6npg0=s240-c-k-c0x00ffffff-no-rj
UCDmXYLGKKFQXEUGXiX9FZGQ,SpinQ Latam,Empresas de computación cuántica,https://yt3.ggpht.com/Hc9oDP4rQo9Bkk9d2jT1yFJtmIQ0v5LUNXjLi2Nvoe57mFilj2oGbsvVVoScFO1wsI0OEZ7CNg=s240-c-k-c0x00ffffff-no-rj
UCDqWPvrzIcJCY8ftUQKXVSQ,Control al Congreso,Política y gobierno de Colombia,https://yt3.ggpht.com/UKz8IIKsGyGT_y2CzcovvbQBUUv6yksPyCIIzm6Dqn350s2Fe2VxjylAqvX2Wr8fd1LLdxmM=s240-c-k-c0x00ffffff-no-rj
UCDrLGkZTcNCshOLiKi5NtEw,WGN News,Noticias y medios (internacionales),https://yt3.ggpht.com/ytc/AIdro_mVS4XzzV7QbxQvTu1mKPM3gePfA7ng1p41dlziK-QJEYs=s240-c-k-c0x00ffffff-no-rj
UCDx8erSZfswAm3yPmrdAYRA,Colombia Antigua,"Historia, documentales y cultura",https://yt3.ggpht.com/DLGC1ctjzoyvf2c79nUH2Pk90gawVAhl1tgJTHqKQE4h6lrihzd1vsCnZL4HLB0AemNpFZdJqg=s240-c-k-c0x00ffffff-no-rj
UCDxlnld41Z-3foDogTRn8tA,Amazon Underworld,Noticias y medios (internacionales),https://yt3.ggpht.com/HbZsflVXzt4YI2xhpu0c61rQ8k0JpXen8V95IfGRm4LPGxAXrHG9gZJz1N8A8Xc4Z57MqlBnJY0=s240-c-k-c0x00ffffff-no-rj
UCDyAnMPtysE9FGd6QmxGx_w,Mind Foundry,Universidades y academia,https://yt3.ggpht.com/5jvLW2kRf27ybcVsydYZDupZ3NHlHcvBSPljVMBlbhMHXtM4WHBCDgZzUXIlrB6x6xagsMlEfA=s240-c-k-c0x00ffffff-no-rj
UCDybamfye5An6p-j1t2YMsg,Mo Chen,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/IBFVxGLOQjpvl2y38TMqvalSq0llMz87qpDVZnK0Faw7d_PWSElx6R0UlBoKVEfdszMoBHP7Uq0=s240-c-k-c0x00ffffff-no-rj
UCDzCnE4p1EJNRI7_mARPAKg,Secretaría TIC Gobernación de Antioquia,Política y gobierno de Colombia,https://yt3.ggpht.com/f4Tu9dihaEU2pKQdSRxZDoBnY11TEloq1yy2lwL2-9hbuwYLN5pbU17rYnERByxbcZNj4M8D7g=s240-c-k-c0x00ffffff-no-rj
UCE0mZzoZtIysa66Rk4lrdkw,Daniel Coronell,Noticias y medios (Colombia),https://yt3.ggpht.com/x2vDRyD9vMl0nt1kyy1xEB0PZGkOMlQCPWxhzFjRHni5CqdJibSCCsLf0wpg5NFc90jE7LF6DQ=s240-c-k-c0x00ffffff-no-rj
UCE3eqQpLjjKxLsw2cCSaToA,Academia Colombiana de Jurisprudencia,Universidades y academia,https://yt3.ggpht.com/ytc/AIdro_lfihM6hvxYHzLgY9C-HfMCiBj4WS4s6TlTCxNrpntCODw=s240-c-k-c0x00ffffff-no-rj
UCE9jAWFTHSX5TWXofSWOz-g,ESO Chasing Starlight,"Física, matemáticas y ciencia fundamental",https://yt3.ggpht.com/AWQ6aOZCrAklcrRK-I3se46HArRE0g1JsBLUnsdRcGhdPCHbWRN7nTXeWgp5Ce1GzKxfZhNE=s240-c-k-c0x00ffffff-no-rj
UCEAZeUIeJs0IjQiqTCdVSIg,Yahoo Finance,"Economía, finanzas y negocios",https://yt3.ggpht.com/PnImoH9eHbfmXiUMuz89iafW8lnh--4U13LypiCRAWhQToBhaEmLqVfNrDIPWUf-W7mfPvD16w=s240-c-k-c0x00ffffff-no-rj
UCEBb1b_L6zDS3xTUrIALZOw,MIT OpenCourseWare,Universidades y academia,https://yt3.ggpht.com/swNtJDBP8xHP_zwrbL4tCUQt02B-7Mr8XggFMBjANHn_Q5aUtPmxPs8f8Ag3wO2O-rJpsQQGpA=s240-c-k-c0x00ffffff-no-rj
UCEIhICHOQOonjE6V0SLdrHQ,En vivo,Sin clasificar (requiere revisión manual),
UCEIuFir2D63x9a1FWWEGqZw,RehabFix,"Fitness, ejercicio y salud física",https://yt3.ggpht.com/ytc/AIdro_kHjbfZZb00e3jo1UPAtVyLrJF8Xl-Ii7a4AV1jB_KOow=s240-c-k-c0x00ffffff-no-rj
UCEJ_WLPE_v85QLY5y7p5czw,Javier Mejia,Universidades y academia,https://yt3.ggpht.com/utnCMZp35AfFM09okVbl2yqr5mRIuvrLPqze7YDkzs4dj8o1sOuUmKe7hm9Gw86mdVOIY_zYSQ=s240-c-k-c0x00ffffff-no-rj
UCEJs1fTF3KszRJGxJY14VrA,NTN24,Noticias y medios (Colombia),https://yt3.ggpht.com/gL9W31c7XyR520N88pnXfQxk94Ug4RLuPrR2n9lqvEbAIm9edvJ7OflcvwXchUry7ocnG6KO=s240-c-k-c0x00ffffff-no-rj
UCEK0oX3X2yK9y27khCsrNKg,Mis Propias Finanzas,"Economía, finanzas y negocios",https://yt3.ggpht.com/yXdr9exmJw1qaEoMemgl8dEdueItQVYn2CDkRN91IftxOs7pG_966fUxvCZ1UEFeK3CmuSaw5Q=s240-c-k-c0x00ffffff-no-rj
UCEMNJSLL7cbyrvmoBgVlE5Q,Innovate AI,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/RLStka6O10f_-eiJD9bKXCf5vE_CgosLH9IUTooFVhZ7N2rjZUDQMxdVsM6xxpL-qCgDAtmfVW0=s240-c-k-c0x00ffffff-no-rj
UCEMyzN5qerPhb-epGMeiwFw,Acer,Empresas de hardware / tecnología de consumo,https://yt3.ggpht.com/ytc/AIdro_mjCy0kw-zgX9NU-GDCAvkwL-OWXj5YEjHdrFNrYQbsZ74=s240-c-k-c0x00ffffff-no-rj
UCENHqi7NXxW30fwepMHsGTw,Canal Telemedellín,Noticias y medios (Colombia),https://yt3.ggpht.com/IZA7hu08lnSGssEq5cy5qQuHok5vrT0Ix91BVHTKumd_YmJzvYLBv7L4EpvISiF9XUuyb22Z=s240-c-k-c0x00ffffff-no-rj
UCEO6F2gsAmd3YUKlCbjJS1Q,Paredro Podcast,"Historia, documentales y cultura",https://yt3.ggpht.com/lZiuoZqZUNq_cPfSucFxOkj5PT-FgMGxJcIp9sMf2lAXwNP2m5oh5-W_xLiO-1MzO0gdh-K9=s240-c-k-c0x00ffffff-no-rj
UCEOTRMgfd7uXZD6goFTQP6A,Pulzo,Noticias y medios (Colombia),https://yt3.ggpht.com/_XZlZY4A5WpAtEpvYavIbTedb0KXBHYrhWUdxajUrN6HCoy3vmc7W4hRCP7s4A3P7yu3NNI60Q=s240-c-k-c0x00ffffff-no-rj
UCEPdOLGDFi7SYLdvcAqhEAA,Fuerza Explosiva,"Fitness, ejercicio y salud física",https://yt3.ggpht.com/k5dMiDOv89rYOP7H-a8O3lpYJY02g4exWyxKx_WsoEm9Y_SNKMNim6SezGXgC5WlG_eOHbairQ=s240-c-k-c0x00ffffff-no-rj
UCEPhh0AIOV9GjPkE1JNjH8w,MIT Media Lab,Universidades y academia,https://yt3.ggpht.com/ytc/AIdro_lNxAFdVLXvElUmkUQl8x6FjOUY1sPgZpjhRse1C9LBYNY=s240-c-k-c0x00ffffff-no-rj
UCERm5yFZ1SptUEU4wZ2vJvw,Jeremy Ethier,"Fitness, ejercicio y salud física",https://yt3.ggpht.com/ytc/AIdro_lgPUjjOwxY-qWIYhqSzQlS_ncT-zL0MHVgKnxxnfJ59QQ=s240-c-k-c0x00ffffff-no-rj
UCESLZhusAkFfsNsApnjF_Cg,All-In Podcast,Empresas de hardware / tecnología de consumo,https://yt3.ggpht.com/ytc/AIdro_muNFL-sKuOPm72UvG-ofixqx70KVyRS4365-fTtxH_cg=s240-c-k-c0x00ffffff-no-rj
UCEUAvknMd4KF22rUga1ykIw,datasciencecamp,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/Rbx-xwOpQ3izWLUANNPRn_3qit4qdNhMj4M5UB8rlHMw7Po9Kyh-VB7q_IA7CJdMqRNLSSo-xHk=s240-c-k-c0x00ffffff-no-rj
UCEWiIE6Htd8mvlOR6YQez1g,Cisco,Infraestructura cloud / software empresarial,https://yt3.ggpht.com/_NwkFeixjYh7VlH267bkjnJz9WciTzOuvWYhpjD_CdOICvWKPOS6nNsYAcgCX47WAGkNq_VPKA=s240-c-k-c0x00ffffff-no-rj
UCE_M8A5yxnLfW0KghEeajjw,Apple,Empresas de hardware / tecnología de consumo,https://yt3.ggpht.com/s5hlNKKDDQWjFGzYNnh8UeOW2j2w6id-cZGx7GdAA3d5Fu7zEi7ZMXEyslysuQUKigXNxtAB=s240-c-k-c0x00ffffff-no-rj
UCE_mXKa6PebyEEPAwQDBSiA,Facundo Corengia,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/M7c3j7EM2mkaHDIyiw6DEGPdT0ADzquTCXn8UTBiN-GlFhaSgQNDv_HHTS6oVGZvwQq1Y-AF=s240-c-k-c0x00ffffff-no-rj
UCEflQYP-68reOwcih7UKyDg,The Carter Center,Universidades y academia,https://yt3.ggpht.com/W2LSp9zmRz4ZhOIyBZfsuPiAIp_ThoeAy7JTYpLbVyQ-s0xFVoX-JXU8jWCRYr4rttC6DLFJHQ=s240-c-k-c0x00ffffff-no-rj
UCEiTqkKy8bwAv31VqmoBtzg,Global Quantum Intelligence,"Física, matemáticas y ciencia fundamental",https://yt3.ggpht.com/4uIEjpdP3RZD7EEHb11PnagNojPmo0QG6jsJoOVL3AmKRSvWkoVtv7uY74amO160_fdW9qvdKg=s240-c-k-c0x00ffffff-no-rj
UCEnzzp6hyw4q_qk8ba6E6XA,"ICTP Science, Technology and Innovation","Física, matemáticas y ciencia fundamental",https://yt3.ggpht.com/ytc/AIdro_n451E3rRwabETdHblmjzb6MSNcOn981hjPa_Z_7fyhmGI=s240-c-k-c0x00ffffff-no-rj
UCEoYNmlXA6zEonRVxJ1lHHw,King's NMES,Universidades y academia,https://yt3.ggpht.com/U6fXCWkNOo6fSqmCAKNu043olOTY6GO5CplWuwYU6nDqb1Gu-gh3dDbCw8MsW841pKOxGOS5=s240-c-k-c0x00ffffff-no-rj
UCEtMRF1ywKMc4sf3EXYyDzw,ScottHermanFitness,"Fitness, ejercicio y salud física",https://yt3.ggpht.com/ytc/AIdro_laqwvM297OYyE92D0sXD9_G4VecqO2i1sVhP5Mcn00CQ=s240-c-k-c0x00ffffff-no-rj
UCEuiOszNd6msGgqsD0f9YAQ,Interesting Engineering,Robótica y espacio,https://yt3.ggpht.com/vMdO3Wm8hhwfzKsCohGdDEJsJpT91dHOSqvG5WTSqKdMXi_bF3JxjEBDJsqYYKzutEVOCsf2Dw=s240-c-k-c0x00ffffff-no-rj
UCEv4At-Hy_bGzNYNa03Up_A,DW Pía Castro,Noticias y medios (internacionales),https://yt3.ggpht.com/cJBBkD6gkeJawcNwuP7mfkYqgQgyFrgSb23GnAuGOM1AJg0u8t0jN1VHOjRnPpKGb-ZRRqNosw=s240-c-k-c0x00ffffff-no-rj
UCEzBqhLU5foHj_TvbLWx0rA,Facultad de Ciencias Económicas UdeA,Universidades y academia,https://yt3.ggpht.com/MKYJpIwN_SNc5MHZUlYBWPmTJ6HkoLawSLJg6KcCoVtTx1oQQhM7rUDC-mPuHpml-7Tix3eh-g=s240-c-k-c0x00ffffff-no-rj
UCF-VP3b3oH0XASqsLI5rnLw,Times News,Noticias y medios (internacionales),https://yt3.ggpht.com/fI7P8mME6yp-TKHY69clAngPLoyGZew_-_85M-ZQMjlWnxKbPGAeHUaEphbaYmIIrvIGH0Deyp0=s240-c-k-c0x00ffffff-no-rj
UCF3SFocg6RrlEK9aKC67BjQ,Rafi Witten,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/ytc/AIdro_k-AJ9zddqddz-lA-Hg3yojKXI0AawASepApn6Vijhj4qU=s240-c-k-c0x00ffffff-no-rj
UCF4DRt13DgzNLphWH2ryRhg,Academia Antioqueña de Historia ,"Historia, documentales y cultura",https://yt3.ggpht.com/fOVrY1BB0nk5G3N1Sbmf6CnnDEgnG2PKFdTd-810ga21ubeb6_8U4QoigBZFgyVFdrBAbp6W0A=s240-c-k-c0x00ffffff-no-rj
UCF4Hxip0KPO66vnQYlripdA,Semillero Programación Competitiva EAFIT,Universidades y academia,https://yt3.ggpht.com/Wd2sb6LohcTlc3cVt7YYfaUeEPxL7v8ZcU86tD885wYJjf9gz519Umu7vV_sOMovT8I8AK-Byw=s240-c-k-c0x00ffffff-no-rj
UCF4TfDDVhebZn-62TWxFTYA,Centro de Análisis Político EAFIT,Universidades y academia,https://yt3.ggpht.com/ytc/AIdro_knSiYuSLEpwzZJEfm8f3VIUA3Q-N0CClOHa5DHDaRbZA=s240-c-k-c0x00ffffff-no-rj
UCF4sb1qlYCgknmZeFWaKQ6g,CAMBIO,Noticias y medios (Colombia),https://yt3.ggpht.com/lipABcvQDGRc6S2neKGtdmSlGIhNNZIEXD1RXlwWIIiJ-1xI-_EcS7jzp_QYyxaQMeC6ydObNQ=s240-c-k-c0x00ffffff-no-rj
UCF6lFui8zdAc65Xq0phQ6jw,Presunto,Política y gobierno de Colombia,https://yt3.ggpht.com/dOG0iJ0SeTUJsxbBnuieQH3lhJ6azaIzc2v5IfqUULm2xorv0Fyn5BRXHkxkBpbWm111OUKv3A=s240-c-k-c0x00ffffff-no-rj
UCF733mMvHX1zvwO937IMPgg,Concejo Distrital de Medellín,Política y gobierno de Colombia,https://yt3.ggpht.com/c610CDpWJC5SZpC36ALSA5xUAUg-t7Hp1k46e87J99D8LTzh-IjaV9eY1cVpwApR3g2XTLV5wVM=s240-c-k-c0x00ffffff-no-rj
UCF8HUTbUwPKh2Q-KpGOCVGw,CNBC International Live,"Economía, finanzas y negocios",https://yt3.ggpht.com/reAoyh6sprn7BR-YSWCOc0MHmvvey_tx_NeCZ5jKZw6ezRsVrRA_HMTu3E0rCp9ip37TptDJWw=s240-c-k-c0x00ffffff-no-rj
UCFBJLxYOTkDlKucwQ0D8vHg,Camilo Zapata - Talento Público.,Política y gobierno de Colombia,https://yt3.ggpht.com/n5XQ67elLnCMRiEKNGpIjPd6b2QMAuOJPs_UaH2gUtWrCQO3A71I9HGReTNXes3KJSimnBiuUA=s240-c-k-c0x00ffffff-no-rj
UCFEZGgywUJ6nG_tCJp-tbUA,Museo Malba,"Historia, documentales y cultura",https://yt3.ggpht.com/ytc/AIdro_mf562fqGJp7GvGaALfCtAIcU8PNuOPaMwQYGkdTAg6_Zk=s240-c-k-c0x00ffffff-no-rj
UCFH4dWqQQOYkyJZUGT4q5pg,Warped,Empresas de hardware / tecnología de consumo,https://yt3.ggpht.com/1WIhAdBPBJAdL6yjxe-5ldIFu_fBgroAl5wQrOSTHXFEJx8gaNAGEl_sRnlwTs9HjZC9YWgm=s240-c-k-c0x00ffffff-no-rj
UCFJAl2p722-FJ-ojxxYyrrw,Argonne Leadership Computing Facility,"Física, matemáticas y ciencia fundamental",https://yt3.ggpht.com/H87kUJ9u0Pvos7wBHK-pywiuAEANrF_x8wrcxOxgqysd-wLfhmt0Tvtpj2xfZdk-k6eGSoHg82o=s240-c-k-c0x00ffffff-no-rj
UCFKZxStYsOVrzdN_FCZ0NGg,diegoveloper,Programación y desarrollo de software,https://yt3.ggpht.com/luk9PSXJi0Pd_Q3OoWZ2jYclYfB-R87-HFg0F1iqQqAc8KxFwMjPtNyt78kpBUBHRC_pLmwI7Q=s240-c-k-c0x00ffffff-no-rj
UCFL53cSDsmpEinezLSleHBA,Canal 1,Noticias y medios (Colombia),https://yt3.ggpht.com/yeYHrj0G949Pd-EBWn_-lcIOC5x9P7DdwB6g8zzBwiQtAJiLimy5MX-9D12vIk0UY09PVANFsPY=s240-c-k-c0x00ffffff-no-rj
UCFNlhrf_TKA78zKc0gKgKpg,Alexander Gustafsson,"Física, matemáticas y ciencia fundamental",https://yt3.ggpht.com/PhLDiikXdIFogECvGEiJouX2Fae_RVE-D9eGqvX9dkH6dEQF54e-z45nynQatezYTMImMaxebw=s240-c-k-c0x00ffffff-no-rj
UCFQgi22Ht00CpaOQLtvZx2A,ITV News,Noticias y medios (internacionales),https://yt3.ggpht.com/MqUCYjr6N-5EQbksVcE4Tro5p32JJgi5Hl8_O6yew2hhfXHPX1V4PJehYbxVoXDJwZzgAPgu=s240-c-k-c0x00ffffff-no-rj
UCFVF0MpD1lNdU5VL3Pz67Yw,Codificando Bits,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/ytc/AIdro_m7pMP12Oz9l_raqnOkdkjma3cOS1W6Bv05Gx9s4JZkzG4=s240-c-k-c0x00ffffff-no-rj
UCFW_yK2XybHYDDctvptEH0Q,spatial pixel,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/bACqvOVSluiZG_EWPHYu-68oLOgS4sLBz1UqYoCfyym5lQ3Jgm_2kwQ0T9C3FWjImYjNI84kEQ=s240-c-k-c0x00ffffff-no-rj
UCFX_Iqa0P4Skjyov1nckjIQ,Cinemateca de Bogotá,"Historia, documentales y cultura",https://yt3.ggpht.com/efZPj5UCIOme4A_WijFaQzWbUzIEYq1VKqPyW4MBMbKkxd8FaQfsPCjJN4IcjW2py4zKZoNYGA=s240-c-k-c0x00ffffff-no-rj
UCFYdMS-M4mRdbxPuErz1CVw,El Espectador,Noticias y medios (Colombia),https://yt3.ggpht.com/z-DlxNVtSFqEog_lDF5GGCJtmPWXwpG0_FMhzQeu31gEYn27FesBlhM7EWqrfYDSOcSgotGKkew=s240-c-k-c0x00ffffff-no-rj
UCFdKqHu9QhNzo8Azgg6VHzw,Adriell mayes,"Fitness, ejercicio y salud física",https://yt3.ggpht.com/7798l848UlfVTIBXX2XLwIQJIBl89UuwNMOHIma_hW9WOb5m99dCwm9bjOkqpAiibiHUV1bH_ZI=s240-c-k-c0x00ffffff-no-rj
UCFe-pfe0a9bDvWy74Jd7vFg,Massachusetts Institute of Technology (MIT),Universidades y academia,https://yt3.ggpht.com/9XG8u6wOExzGuagspdZMatPyHqthSw_zKrPZaMkkUcukKokFw7PdIfkpLbG9EjUGW10Ql-NCdQ=s240-c-k-c0x00ffffff-no-rj
UCFgG6CvZ33jjTq4AEk9efBg,Dandelion Medical Animation,"Salud, medicina y anatomía",https://yt3.ggpht.com/AkVB4UpzN36eiBeaxGftGWol8c9uDFbru1qix14TH9jfFXZZAGc2ij9nYHDLX438T4Nm8s2p=s240-c-k-c0x00ffffff-no-rj
UCFjhoYuBcgHFxckY8OwDfYg,Mininterior Col,Política y gobierno de Colombia,https://yt3.ggpht.com/ytc/AIdro_nB_94G_WJO-Cr1XQ4yiQz6tf4JbujDEtMX-Lp1LabjSA=s240-c-k-c0x00ffffff-no-rj
UCFjvQxQ0J0nDprMg_UHzIaw,Vicerrectoría Administrativa y Financiera,Universidades y academia,https://yt3.ggpht.com/XSRR28xtBWoZEYUwMPpTTRiCPBPLvFdthhPJshMSOcAQlAqnfvTzQpJWwwixi3ng6BxPiSCNJg=s240-c-k-c0x00ffffff-no-rj
UCFk7dqVnBayNPbrMtIwtaSw,MasterClass,Plataformas de educación online,https://yt3.ggpht.com/waKT7AyJIVAVyJV5L4EN9Qi9B9bUVrKKMQ9P3GKIpu22oYA7-u91k3SK1-p_PWIqzGorkw2RGg=s240-c-k-c0x00ffffff-no-rj
UCFk__1iexL3T5gvGcMpeHNA,Looking Glass Universe,Universidades y academia,https://yt3.ggpht.com/ytc/AIdro_nEWHEffgnq0cuPXVEyb2OjGZFKnkMrvs7_VHdI033KR9U=s240-c-k-c0x00ffffff-no-rj
UCFkid-1EIBbauJLbMFDp2Cg,UC Berkeley Events,Universidades y academia,https://yt3.ggpht.com/ytc/AIdro_kqdEXLIOn-E2yWhK76rH8hQu5p_6S4gvQSddvsXWzLmw=s240-c-k-c0x00ffffff-no-rj
UCFnNyLZKlHU__h_vurcNKZQ,El País Cali,Noticias y medios (Colombia),https://yt3.ggpht.com/EyHM6ovyqaI5P40zS6Q7uJ2gzR_R9K9k8Kd1moOWyuyluDd8x1JHGkSGZ8lmRuky-_I2BX-C=s240-c-k-c0x00ffffff-no-rj
UCFqg5a9I1l5zhlOqz4p6D8g,Sana,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/0SKw55JLrB-DQiKAWHcTm_FWBzKVqpj1jB08WAWOXupVFdkZ1PwW2xEKmPh-yxJcqjtCtrczzA=s240-c-k-c0x00ffffff-no-rj
UCFtEEv80fQVKkD4h1PF-Xqw,Microsoft,Microsoft,https://yt3.ggpht.com/qgSeLfJk2OKnQicVDvc_VSlSISmAmWVHYtmSTckcC_iUn7hVfpURctMAqoSz0u4xfER6rlKDBA=s240-c-k-c0x00ffffff-no-rj
UCFxYXKtUjjDZVAXtYOpiUgw,Hyung Won Chung,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/Skt9_wsIMNQlCys3uJmncwMFGdqUtKcmjsGzZtaH1C9T9QHyexHqCxEftWUonmvBbQl_mKYa=s240-c-k-c0x00ffffff-no-rj
UCFz5gQkrM3Hh-uSXNkMC8Mg,World Summit AI,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/HxAEbWjglGfAKdvBhA8bX1ub3ObWnvWCQn1WBvrpwzke-QafHtkXdDmTXz2ewOezpeb2l_eB=s240-c-k-c0x00ffffff-no-rj
UCG-SDxq-p8lv6K1RWXH5mtg,BlendponCodes,Programación y desarrollo de software,https://yt3.ggpht.com/AfIt3SgnjFCEQQpg4CqvUVHx2kolnZAQhRnSmQOjhF6I5tCwvH7mIS99vFdLhOnlTjGxKSY7Uw=s240-c-k-c0x00ffffff-no-rj
UCG0xyRVgb5Yf1lvQxkRrYYQ,nzherald.co.nz,Noticias y medios (internacionales),https://yt3.ggpht.com/Hmxul_FxBLugr9s-BMooZgY1kUIcKJ1aAxN7ARiL3X_AHj43mzfIkc8ENVFe0pwRuUaWEbpVTP8=s240-c-k-c0x00ffffff-no-rj
UCG32OQhcGe2jEglgjTWuHBw,Minuto30,Noticias y medios (Colombia),https://yt3.ggpht.com/RHPNaUt-m0YKvMTSbpYqPGkyb4kkFwiSdsOS__aCeHS7vCQe2_lG5SN8kkfsH3Upa6zxzAzHjQ=s240-c-k-c0x00ffffff-no-rj
UCG3qaH4SI3qRpfynEO3734g,Piano Classics,Música,https://yt3.ggpht.com/ytc/AIdro_kw6KZTEHTjSpAFLhJl6uw-qmvhTEAWv_rzLXpavsaqnw=s240-c-k-c0x00ffffff-no-rj
UCG41pStAT9oAZ6_c6f6TieQ,IDEAM Colombia,Política y gobierno de Colombia,https://yt3.ggpht.com/pBGLMZwFzTtThD2q2GKTQcZpqRrQfnZoZpLoobhP6drPqYS-4aVDK3-DuCx0eKkUS8rwHwFNUg=s240-c-k-c0x00ffffff-no-rj
UCG4Cbh6L9x6YRoUK3uFAZ1g,alphaXiv,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/lTPgH3uMPS24eWmWGsDaiNfINCHcwkmxBZA7QQgEQhrdrsTOs37DeNub_bW-VgP4W8XPe0JjHA=s240-c-k-c0x00ffffff-no-rj
UCG6mZFAHUm_7znW3PLvaUmA,OlimpicoCol,Deportes y actividad física competitiva,https://yt3.ggpht.com/suDB1oz8UuaOVfSfTKnb9zo3wBwN85QlCLHtnkQbxcxIJzMPYc19yyVpBO_Tn3aqSxP0V5RJtU8=s240-c-k-c0x00ffffff-no-rj
UCGBYhq34JyAzewhkas7r1OQ,Lam Research,Empresas de hardware / tecnología de consumo,https://yt3.ggpht.com/XBfpohRw2XkfYMeWXfNSjeR9Au6L-P56sC3s2NToP284Z169EwBusZz4EX1isTZJUGivm6di0JM=s240-c-k-c0x00ffffff-no-rj
UCGEnJMppT6llV9RrLKyeEng,PlayGround,Noticias y medios (internacionales),https://yt3.ggpht.com/SMC2Lvq8mR0_FmLmEn_cQbSk5t8NK-pFE-E32Ujmm3-v4IEtxFIZbR489LSQxC1qEZpxZouDxg=s240-c-k-c0x00ffffff-no-rj
